Village,hhid,dogid,sex,birthdate,deathdate,deathcause,encdate,alive,dead,age,pregnant,pups,exitdate,bcs2,year,roundyrs,lagvacc,deathage2,_st,_d,_t,_t0,sch1,sch2,sch3,sch4,sch5,sch6,sch7,sch8,sch9,sch10,sch11,sch12,sch13,sch14,sch15,sch16,sch17,sca1,sca2,sca3,sca4,sca5,sca6,sca7,sca8,sca9,sca10,sca11,sca12,sca13,sca14,sca15,sca16,sca17
Sanungu,Shh030,s045,male,10/15/2008,,,10/28/2010,1,0,24,0,0,05/11/2013,4,2010,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh030,s045,male,10/15/2008,,,10/21/2011,1,0,36,0,0,05/11/2013,4,2011,1,1,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh030,s045,male,10/15/2008,,,10/22/2012,1,0,48,0,0,05/11/2013,6,2012,2,1,,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh030,s045,male,10/15/2008,,,11/5 /2013,1,0,60,0,0,05/11/2013,4,2013,3,1,,1,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh030,s046,female,4 /15/2011,,,10/28/2010,1,0,6,0,0,05/11/2013,4,2010,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh030,s046,female,4 /15/2011,,,10/21/2011,1,0,18,0,0,05/11/2013,4,2011,1,1,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh030,s046,female,4 /15/2011,,,10/22/2012,1,0,30,0,0,05/11/2013,4,2012,2,1,,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh030,s046,female,4 /15/2011,,,11/5 /2013,1,0,42,0,0,05/11/2013,3,2013,3,1,,1,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh030,s047,female,10/15/2007,,,10/28/2010,1,0,36,0,0,05/11/2013,5,2010,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh030,s047,female,10/15/2007,,,10/21/2011,1,0,48,0,0,05/11/2013,5,2011,1,1,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh030,s047,female,10/15/2007,,,10/22/2012,1,0,60,0,0,05/11/2013,,2012,2,1,,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh030,s047,female,10/15/2007,,,11/5 /2013,1,0,72,0,0,05/11/2013,2,2013,3,1,,1,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh030,s048,male,10/15/2003,15/02/2012,sick,10/28/2010,1,0,84,0,0,15/02/2012,3,2010,0,,101.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh030,s048,male,10/15/2003,15/02/2012,sick,10/21/2011,1,0,96,0,0,15/02/2012,2,2011,1,1,101.5,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh030,s048,male,10/15/2003,15/02/2012,sick,10/22/2012,0,1,,0,0,15/02/2012,,2012,2,1,101.5,1,1,2,1,0,-0.210935848,-0.283950338,0.735325534,0.393734296,0,-0.400067242,-0.287834873,-0.137020198,0,-0.16303237,-0.138350344,-0.166386204,-0.099807834,-0.102572805,-0.075389839,0.894086813,0,0.622184189,-0.35704065,2.114200767,1.001381131,0,-2.437647339,-2.57800151,-2.837656692,0,-0.977558012,-1.523599425,-1.875990288,-1.758579398,-1.497257482,-1.988847505,5.33559664
Sanungu,Shh030,s048,male,10/15/2003,15/02/2012,sick,11/5 /2013,0,1,,0,0,15/02/2012,,2013,3,0,101.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh030,s049,male,4 /15/2009,15/09/2012,killed by people,10/28/2010,1,0,18,0,0,15/09/2012,4,2010,0,,41.63333511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh030,s049,male,4 /15/2009,15/09/2012,killed by people,10/21/2011,1,0,30,0,0,15/09/2012,4,2011,1,1,41.63333511,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh030,s049,male,4 /15/2009,15/09/2012,killed by people,10/22/2012,0,1,,0,0,15/09/2012,,2012,2,1,41.63333511,1,1,2,1,0,-0.210935848,-0.283950338,0.735325534,0.393734296,0,-0.400067242,0.712165127,-0.137020198,0,-0.16303237,-0.138350344,0.833613796,-0.099807834,-0.102572805,-0.075389839,-0.105913187,0,0.452385359,-0.305681246,2.206380739,0.867285484,0,-0.36473822,1.381988692,-0.693197881,0,-0.325380481,-1.222035356,4.437509975,-1.628297368,-1.618212945,-0.895276698,-0.652304339
Sanungu,Shh030,s049,male,4 /15/2009,15/09/2012,killed by people,11/5 /2013,0,1,,0,0,15/09/2012,,2013,3,0,41.63333511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh030,s050,male,10/15/2003,15/12/2011,sick,10/28/2010,1,0,84,0,0,15/12/2011,4,2010,0,,99.43333435,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh030,s050,male,10/15/2003,15/12/2011,sick,10/21/2011,1,0,96,0,0,15/12/2011,2,2011,1,1,99.43333435,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh030,s050,male,10/15/2003,15/12/2011,sick,10/22/2012,0,1,,0,0,15/12/2011,,2012,2,1,99.43333435,1,1,2,1,0,-0.210935848,-0.283950338,0.735325534,0.393734296,0,-0.400067242,-0.287834873,-0.137020198,0,-0.16303237,-0.138350344,-0.166386204,-0.099807834,-0.102572805,-0.075389839,0.894086813,0,0.622184189,-0.35704065,2.114200767,1.001381131,0,-2.437647339,-2.57800151,-2.837656692,0,-0.977558012,-1.523599425,-1.875990288,-1.758579398,-1.497257482,-1.988847505,5.33559664
Sanungu,Shh030,s050,male,10/15/2003,15/12/2011,sick,11/5 /2013,0,1,,0,0,15/12/2011,,2013,3,0,99.43333435,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh031,s051,female,10/15/2009,15/03/2012,road kill,10/29/2010,1,0,12,0,0,15/03/2012,5,2010,0,,29.39999962,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh031,s051,female,10/15/2009,15/03/2012,road kill,10/24/2011,1,0,24,0,1,15/03/2012,4,2011,1,0,29.39999962,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh031,s051,female,10/15/2009,15/03/2012,road kill,10/19/2012,0,1,,0,0,15/03/2012,,2012,2,0,29.39999962,1,1,2,1,0,-0.210935848,-0.283950338,0.735325534,-0.606265704,0,-0.400067242,0.712165127,-0.137020198,0,-0.16303237,-0.138350344,0.833613796,-0.099807834,-0.102572805,-0.075389839,-0.105913187,0,0.332679755,-0.250890883,2.133121639,-1.257092155,0,-0.105042929,1.739533599,-0.34838233,0,-0.137600678,-1.186778266,4.263612443,-1.395155383,-1.707078554,-1.083951044,-0.602752609
Sanungu,Shh031,s051,female,10/15/2009,15/03/2012,road kill,10/26/2013,0,1,,0,0,15/03/2012,,2013,3,0,29.39999962,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh032,s052,male,10/15/2007,15/01/2011,dogs,10/29/2010,1,0,36,0,0,15/01/2011,4,2010,0,,39.59999847,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh032,s052,male,10/15/2007,15/01/2011,dogs,10/21/2011,0,1,36,0,0,15/01/2011,,2011,1,0,39.59999847,1,1,1,0,0,-0.300625586,-0.236334503,0.770632089,0.411616956,0,-0.434013024,0.75248712,-0.133920167,0,-0.264387234,-0.123335223,-0.09239961,-0.037739507,0.959999379,-0.033620717,-0.04686716,0,0.624747431,0.337113494,2.52976353,0.83022786,0,-0.398930722,1.184268502,-0.557120392,0,-0.251840215,-0.732446743,-0.674630291,-0.358446021,9.269128189,0.032343612,0.259628856
Sanungu,Shh032,s052,male,10/15/2007,15/01/2011,dogs,10/23/2012,0,1,,0,0,15/01/2011,,2012,2,0,39.59999847,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh032,s052,male,10/15/2007,15/01/2011,dogs,11/4 /2013,0,1,,0,0,15/01/2011,,2013,3,0,39.59999847,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh032,s053,female,4 /15/2010,15/12/2011,sick,10/29/2010,1,0,6,0,0,15/12/2011,3,2010,0,,20.29999924,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh032,s053,female,4 /15/2010,15/12/2011,sick,10/21/2011,1,0,18,0,0,15/12/2011,4,2011,1,0,20.29999924,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh032,s053,female,4 /15/2010,15/12/2011,sick,10/23/2012,0,1,,0,0,15/12/2011,,2012,2,0,20.29999924,1,1,2,1,0,-0.210935848,-0.283950338,0.735325534,-0.606265704,0,-0.400067242,0.712165127,-0.137020198,0,-0.16303237,0.861649656,-0.166386204,-0.099807834,-0.102572805,-0.075389839,-0.105913187,0,0.033264493,-0.139760496,2.087287904,-1.466246777,0,-0.356435459,1.766346109,-0.399708314,0,-0.15481478,4.306771755,-2.027868245,-1.535141772,-2.000888413,-1.297870122,-0.855484595
Sanungu,Shh032,s053,female,4 /15/2010,15/12/2011,sick,11/4 /2013,0,1,,0,0,15/12/2011,,2013,3,0,20.29999924,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh032,s054,male,7 /15/2010,15/03/2011,sick,10/29/2010,1,0,3,0,0,15/03/2011,3,2010,0,,8.100000381,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh032,s054,male,7 /15/2010,15/03/2011,sick,10/21/2011,0,1,6,0,0,15/03/2011,,2011,1,0,8.100000381,1,1,1,0,0,-0.300625586,-0.236334503,0.770632089,0.411616956,0,0.565986976,-0.24751288,-0.133920167,0,0.735612766,-0.123335223,-0.09239961,-0.037739507,-0.040000621,-0.033620717,-0.04686716,0,0.207974796,-0.280750914,2.240191183,0.651432064,0,0.80661427,-0.130670499,-0.443047754,0,1.441093878,-1.398622587,-1.339196852,-1.156628652,-0.94352559,-0.75048208,-0.605928618
Sanungu,Shh032,s054,male,7 /15/2010,15/03/2011,sick,10/23/2012,0,1,,0,0,15/03/2011,,2012,2,0,8.100000381,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh032,s054,male,7 /15/2010,15/03/2011,sick,11/4 /2013,0,1,,0,0,15/03/2011,,2013,3,0,8.100000381,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh032,s055,female,4 /15/2009,15/07/2013,dogs,10/29/2010,1,0,18,1,0,15/07/2013,4,2010,0,,51.73333359,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh032,s055,female,4 /15/2009,15/07/2013,dogs,10/21/2011,1,0,30,0,0,15/07/2013,4,2011,1,0,51.73333359,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh032,s055,female,4 /15/2009,15/07/2013,dogs,10/23/2012,1,0,42,0,0,15/07/2013,2,2012,2,0,51.73333359,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh032,s055,female,4 /15/2009,15/07/2013,dogs,11/4 /2013,0,1,,0,0,15/07/2013,,2013,3,0,51.73333359,1,1,3,2,0,-0.200720573,-0.276526989,0.740459563,-0.625506825,0,-0.397754328,-0.251382785,-0.129139671,0,-0.163762852,-0.102009493,0.802485639,-0.131366631,-0.143506066,-0.0722459,-0.10822485,0,0.111701654,-0.670463111,1.843612046,-0.957711046,0,-2.388413775,-2.562945176,-2.86694799,0,-0.960716411,-1.467494579,3.596310657,-2.110348521,-2.212897164,-2.388755003,-1.612361684
Sanungu,Shh033,s056,male,1 /15/2010,15/02/2011,hyena,10/29/2010,1,0,9,0,0,15/02/2011,3,2010,0,,13.19999981,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh033,s056,male,1 /15/2010,15/02/2011,hyena,10/24/2011,0,1,12,0,0,15/02/2011,,2011,1,0,13.19999981,1,1,1,0,0,-0.300625586,-0.236334503,0.770632089,0.411616956,0,0.565986976,-0.24751288,-0.133920167,0,-0.264387234,0.876664777,-0.09239961,-0.037739507,-0.040000621,-0.033620717,-0.04686716,0,0.223008525,-0.178800919,2.149042393,0.803954777,0,0.501804963,-0.502475806,-0.825789468,0,-0.800033336,4.227316397,-1.22402199,-1.011967043,-0.758546868,-0.683133934,-0.511945601
Sanungu,Shh033,s056,male,1 /15/2010,15/02/2011,hyena,10/22/2012,0,1,,0,0,15/02/2011,,2012,2,0,13.19999981,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh033,s056,male,1 /15/2010,15/02/2011,hyena,11/5 /2013,0,1,,0,0,15/02/2011,,2013,3,0,13.19999981,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh033,s057,male,10/15/2001,15/01/2012,hyena,10/29/2010,1,0,108,0,0,15/01/2012,3,2010,0,,124.8000031,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh033,s057,male,10/15/2001,15/01/2012,hyena,10/24/2011,1,0,120,0,0,15/01/2012,,2011,1,0,124.8000031,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh033,s057,male,10/15/2001,15/01/2012,hyena,10/22/2012,0,1,,0,0,15/01/2012,,2012,2,0,124.8000031,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh033,s057,male,10/15/2001,15/01/2012,hyena,11/5 /2013,0,1,,0,0,15/01/2012,,2013,3,0,124.8000031,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh024,s058,male,8 /15/2009,,,10/29/2010,1,0,14,0,0,04/11/2013,4,2010,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh024,s058,male,8 /15/2009,,,11/2 /2011,1,0,28,0,0,04/11/2013,3,2011,1,1,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh024,s058,male,8 /15/2009,,,10/19/2012,1,0,40,0,0,04/11/2013,,2012,2,0,,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh024,s058,male,8 /15/2009,,,11/4 /2013,1,0,52,0,0,04/11/2013,4,2013,3,0,,1,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh035,s059,female,10/15/2008,15/01/2011,hyena,10/29/2010,1,0,24,0,1,15/01/2011,3,2010,0,,27.39999962,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh035,s059,female,10/15/2008,15/01/2011,hyena,10/24/2011,0,1,24,0,0,15/01/2011,,2011,1,0,27.39999962,1,1,1,0,0,-0.300625586,-0.236334503,0.770632089,-0.588383044,0,0.565986976,-0.24751288,-0.133920167,0,-0.264387234,-0.123335223,-0.09239961,0.962260493,-0.040000621,-0.033620717,-0.04686716,0,0.149067378,0.02209134,2.456072659,-1.518307758,0,0.764134752,-0.27785022,-0.72260098,0,-0.586798003,-1.193248357,-1.220204957,10.37859775,-0.554396341,-0.724458064,-0.246316588
Sanungu,Shh035,s059,female,10/15/2008,15/01/2011,hyena,10/22/2012,0,1,,0,0,15/01/2011,,2012,2,0,27.39999962,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh035,s059,female,10/15/2008,15/01/2011,hyena,11/6 /2013,0,1,,0,0,15/01/2011,,2013,3,0,27.39999962,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh035,s060,female,7 /15/2010,15/12/2011,hyena,10/29/2010,1,0,3,0,0,15/12/2011,3,2010,0,,17.26666641,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh035,s060,female,7 /15/2010,15/12/2011,hyena,10/24/2011,1,0,15,0,0,15/12/2011,7,2011,1,0,17.26666641,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh035,s060,female,7 /15/2010,15/12/2011,hyena,10/22/2012,0,1,,0,0,15/12/2011,,2012,2,0,17.26666641,1,1,2,1,0,-0.210935848,-0.283950338,0.735325534,-0.606265704,0,-0.400067242,-0.287834873,0.862979802,0,0.83696763,-0.138350344,-0.166386204,-0.099807834,-0.102572805,-0.075389839,-0.105913187,0,0.747101,0.036977307,1.976931582,-1.606040134,0,-0.046113461,0.281466209,3.563458495,0,2.445877361,-0.970538711,-1.716276095,-1.439882606,-1.393115951,-1.290406026,-0.563854417
Sanungu,Shh035,s060,female,7 /15/2010,15/12/2011,hyena,11/6 /2013,0,1,,0,0,15/12/2011,,2013,3,0,17.26666641,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh036,s061,male,10/15/2008,,,10/29/2010,1,0,24,0,0,05/11/2013,2,2010,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh036,s061,male,10/15/2008,,,10/24/2011,1,0,36,0,0,05/11/2013,5,2011,1,1,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh036,s061,male,10/15/2008,,,10/22/2012,1,0,48,0,0,05/11/2013,3,2012,2,1,,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh036,s061,male,10/15/2008,,,11/5 /2013,1,0,60,0,0,05/11/2013,3,2013,3,1,,1,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh036,s062,male,10/15/2009,,,10/29/2010,1,0,12,0,0,05/11/2013,2,2010,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh036,s062,male,10/15/2009,,,10/24/2011,1,0,24,0,0,05/11/2013,3,2011,1,1,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh036,s062,male,10/15/2009,,,10/22/2012,1,0,36,0,0,05/11/2013,3,2012,2,0,,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh036,s062,male,10/15/2009,,,11/5 /2013,1,0,48,0,0,05/11/2013,,2013,3,1,,1,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh037,s063,female,5 /15/2010,15/03/2012,hyena,10/30/2010,1,0,5,0,0,15/03/2012,3,2010,0,,22.33333397,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh037,s063,female,5 /15/2010,15/03/2012,hyena,10/24/2011,1,0,17,0,0,15/03/2012,2,2011,1,0,22.33333397,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh037,s063,female,5 /15/2010,15/03/2012,hyena,10/22/2012,0,1,,0,0,15/03/2012,,2012,2,0,22.33333397,1,1,2,1,0,-0.210935848,-0.283950338,0.735325534,-0.606265704,0,-0.400067242,-0.287834873,-0.137020198,0,0.83696763,-0.138350344,-0.166386204,-0.099807834,-0.102572805,-0.075389839,-0.105913187,0,-0.243071957,-0.732007451,1.837283737,-1.261224582,0,-2.451948971,-2.36626382,-2.664696627,0,1.312290976,-1.721383381,-2.518446749,-1.949100213,-2.170735179,-2.645036395,-1.869296288
Sanungu,Shh037,s063,female,5 /15/2010,15/03/2012,hyena,11/5 /2013,0,1,,0,0,15/03/2012,,2013,3,0,22.33333397,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh037,s064,male,5 /15/2010,15/04/2012,hyena,10/30/2010,1,0,5,0,0,15/04/2012,3,2010,0,,23.36666679,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh037,s064,male,5 /15/2010,15/04/2012,hyena,10/21/2011,1,0,17,0,0,15/04/2012,3,2011,1,0,23.36666679,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh037,s064,male,5 /15/2010,15/04/2012,hyena,10/22/2012,0,1,,0,0,15/04/2012,,2012,2,0,23.36666679,1,1,2,1,0,-0.210935848,-0.283950338,0.735325534,0.393734296,0,0.599932758,-0.287834873,-0.137020198,0,0.83696763,-0.138350344,-0.166386204,-0.099807834,-0.102572805,-0.075389839,-0.105913187,0,0.219844953,-0.474752697,2.127730771,0.603457766,0,0.778529064,-0.323485908,-0.603676669,0,1.356099682,-1.82986127,-2.166377486,-2.252828497,-1.965975547,-1.645131762,-1.413262586
Sanungu,Shh037,s064,male,5 /15/2010,15/04/2012,hyena,11/5 /2013,0,1,,0,0,15/04/2012,,2013,3,0,23.36666679,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh037,s065,female,10/15/2008,15/12/2010,sick,10/30/2010,1,0,24,0,0,15/12/2010,2,2010,0,,26.36666679,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh037,s065,female,10/15/2008,15/12/2010,sick,10/24/2011,0,1,24,0,0,15/12/2010,,2011,1,0,26.36666679,1,1,1,0,0,-0.300625586,-0.236334503,0.770632089,-0.588383044,0,-0.434013024,-0.24751288,-0.133920167,0,-0.264387234,-0.123335223,-0.09239961,0.962260493,-0.040000621,-0.033620717,-0.04686716,0,-0.194143927,-0.289953777,2.238884725,-1.258612466,0,-2.726038574,-2.67817304,-3.12843649,0,-0.818386512,-1.120027559,-1.398376688,10.44918405,-0.670290364,-1.535688351,-0.75190202
Sanungu,Shh037,s065,female,10/15/2008,15/12/2010,sick,10/22/2012,0,1,,0,0,15/12/2010,,2012,2,0,26.36666679,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh037,s065,female,10/15/2008,15/12/2010,sick,11/5 /2013,0,1,,0,0,15/12/2010,,2013,3,0,26.36666679,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh038,s066,female,10/15/2008,15/10/2013,sick,10/30/2010,1,0,24,0,0,15/10/2013,4,2010,0,,60.86666489,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh038,s066,female,10/15/2008,15/10/2013,sick,10/24/2011,1,0,36,0,0,15/10/2013,2,2011,1,0,60.86666489,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh038,s066,female,10/15/2008,15/10/2013,sick,10/22/2012,1,0,48,0,1,15/10/2013,2,2012,2,0,60.86666489,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh038,s066,female,10/15/2008,15/10/2013,sick,11/5 /2013,0,1,,0,0,15/10/2013,,2013,3,0,60.86666489,1,1,3,2,0,-0.200720573,-0.276526989,0.740459563,-0.625506825,0,-0.397754328,-0.251382785,-0.129139671,0,-0.163762852,-0.102009493,-0.197514361,0.868633369,-0.143506066,-0.0722459,-0.10822485,0,-0.141949151,-0.41323083,2.178067677,-1.364750562,0,-2.637171807,-2.669051986,-3.159901038,0,-0.952474981,-1.429766402,-2.517455466,8.907087902,-2.213690886,-2.455323865,-1.649016385
Sanungu,Shh038,s067,male,11/15/2009,,,10/30/2010,1,0,11,0,0,05/11/2013,5,2010,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh038,s067,male,11/15/2009,,,10/24/2011,1,0,23,0,0,05/11/2013,4,2011,1,1,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh038,s067,male,11/15/2009,,,10/22/2012,1,0,36,0,0,05/11/2013,3,2012,2,0,,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh038,s067,male,11/15/2009,,,11/5 /2013,1,0,48,0,0,05/11/2013,,2013,3,0,,1,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh039,s068,male,10/15/2009,,,10/30/2010,1,0,12,0,0,05/11/2013,4,2010,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh039,s068,male,10/15/2009,,,10/24/2011,1,0,24,0,0,05/11/2013,3,2011,1,0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh039,s068,male,10/15/2009,,,10/22/2012,1,0,36,0,0,05/11/2013,4,2012,2,1,,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh039,s068,male,10/15/2009,,,11/5 /2013,1,0,48,0,0,05/11/2013,3,2013,3,1,,1,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh040,s069,female,7 /15/2010,15/02/2011,hyena,10/30/2010,1,0,3,0,0,15/02/2011,2,2010,0,,7.166666508,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh040,s069,female,7 /15/2010,15/02/2011,hyena,10/25/2011,0,1,6,0,0,15/02/2011,,2011,1,0,7.166666508,1,1,1,0,0,-0.300625586,-0.236334503,0.770632089,-0.588383044,0,-0.434013024,-0.24751288,-0.133920167,0,0.735612766,-0.123335223,-0.09239961,-0.037739507,-0.040000621,-0.033620717,-0.04686716,0,-0.254942114,-0.538005667,1.949744149,-1.213250285,0,-2.423863765,-2.173448412,-2.504067712,0,1.397285172,-1.290144699,-1.691266115,-0.852900368,-1.148285223,-1.750386713,-1.06196232
Sanungu,Shh040,s069,female,7 /15/2010,15/02/2011,hyena,10/29/2012,0,1,,0,0,15/02/2011,,2012,2,0,7.166666508,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh040,s069,female,7 /15/2010,15/02/2011,hyena,10/28/2013,0,1,,0,0,15/02/2011,,2013,3,0,7.166666508,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh041,s070,male,5 /15/2010,,,10/30/2010,1,0,5,0,0,28/10/2013,4,2010,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh041,s070,male,5 /15/2010,,,10/25/2011,1,0,17,0,0,28/10/2013,5,2011,1,0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
